Year,AverageTemperature
1842,0.392
1983,30.475
1994,29.439
1826,28.409
1986,31.254
2013,22.369
1823,27.514
1861,21.391
1905,25.285
1915,18.873
1952,-2.78
1852,26.571
2007,13.661
1889,17.102
1874,18.776
1983,15.284
1905,21.588
1854,5.822
1967,18.179
1853,26.878
1992,24.294
1951,21.344
1842,29.011
1929,16.569000000000003
1995,26.67
2006,26.556
1868,18.649
1932,18.65
1960,9.7
1953,17.441000000000006
1923,3.2460000000000004
1827,17.884
1982,16.028
1902,27.137
1898,20.465
1877,2.1260000000000003
2009,11.362
1988,20.459
1962,27.59
1875,3.323
1908,17.985
1892,16.122999999999998
1919,10.683
1980,21.05
1984,26.808000000000003
1905,6.863
1821,24.703000000000003
1994,13.929
1955,24.098000000000003
1981,24.162
1885,25.17
1927,9.267
1868,19.639
1933,25.221
1751,2.242
1956,23.25
1924,22.814
1909,24.92
1974,-3.2310000000000003
2003,27.841
1968,5.167000000000001
1988,-0.7170000000000001
1961,21.902
1929,20.341
1941,9.822
1958,34.004000000000005
1935,19.521
2001,17.305999999999997
1893,19.013
1929,9.824
2006,15.594
1907,25.597
1986,26.957
1891,22.019
1904,-15.799
2003,8.118
1841,2.994
1929,8.311
1844,13.767
1902,22.238000000000003
1869,20.989
1974,1.165
1966,28.996
2007,26.134
1946,27.671
1882,-2.574
1884,30.214
1784,9.36
1873,30.793000000000006
1957,25.462
1956,20.939
1860,2.3469999999999995
1917,19.053
1974,27.959
1988,6.829
2004,13.623
1971,22.931
1966,18.205
1973,19.534
1900,31.699
1839,2.6140000000000003
1930,29.222
1911,20.712
1950,1.0860000000000003
1868,-4.1880000000000015
1929,26.903
1984,21.865
1943,27.486
2002,15.642
1978,25.697
1886,23.539
1956,30.024
1929,20.714
1976,26.765
1956,22.714
1854,16.574
1990,24.794
1940,0.1029999999999999
1998,27.579
1998,-3.99
1961,25.149
1937,3.798
1913,27.715
1858,6.726
1903,27.09
1779,13.824000000000002
1866,-14.138
1897,23.167
1905,-8.516
1985,0.5
1874,33.535000000000004
1930,26.536
1797,13.329
1797,17.189
1942,8.176
1959,27.67
2004,25.905
1845,13.648
1977,27.421000000000006
1913,24.115
1773,6.4620000000000015
1958,18.714
1908,18.261
1952,23.428
2007,23.124
1991,13.499
1849,29.667
1756,20.564
1834,25.182
1894,25.631
1822,27.468000000000004
1849,13.324000000000002
1909,15.36
1959,14.703
1894,23.844
1892,22.48
1845,10.622
1957,18.602
1878,-1.476
1895,20.804
1923,13.841
1847,25.102
1974,14.025
1985,17.387999999999998
1858,20.805
1831,10.593
1943,-6.431
1978,4.714
1824,23.933000000000003
1984,20.26
1971,10.614
1969,20.098
1880,6.501
1890,27.897
1860,21.824
1865,13.238
1930,1.92
1823,-4.962
1850,26.846
1882,13.67
1986,27.975
2009,28.603
1878,9.809
1929,-5.263
1942,-3.1630000000000003
1878,20.75
1946,18.11
1885,14.644
1877,33.971
1885,25.17
1926,21.365
1989,26.344
1884,19.35
1885,22.324
1870,4.627
1948,26.543000000000003
1990,18.94400000000001
1819,7.9620000000000015
1824,26.509
1949,15.826
1999,26.886
1946,14.519
1806,22.265
1923,23.1
1919,5.009
1943,19.692
1918,27.186
1831,18.342
1962,29.053
1928,22.776
1912,15.153
2002,28.479
1902,10.032
1926,27.387
1980,26.042
1882,34.423
1845,24.97
1877,18.586
1806,30.069000000000003
1981,-0.3229999999999999
2011,25.611
1844,18.617
1914,14.380999999999998
1799,6.085
1949,8.881
1971,8.917
1925,25.559
1956,-8.697000000000001
1921,19.418
1847,16.933999999999994
1877,19.03700000000001
1871,12.254
1941,30.629
1815,21.748
1900,-12.71
1988,28.089
1762,16.525000000000002
1926,26.773000000000003
1948,23.959
1919,27.428
1865,20.398
1949,22.939
1854,25.72600000000001
1969,31.16200000000001
1988,24.69
1963,24.331
2006,23.767
1897,16.723
1989,26.891
1835,10.735
1935,24.617
1898,26.764000000000006
2002,21.247
1793,6.678999999999999
1920,17.548000000000002
1845,-0.984
1965,-0.517
1943,27.944000000000003
2010,12.283
2012,18.590000000000003
2006,17.59
1902,26.435
1958,23.4
1906,-1.864
2010,29.046
2000,26.4
1862,20.949
1953,33.991
1992,24.167
1969,29.046
1908,12.916
1901,16.032
1849,22.745
1989,26.844
1849,26.332
1940,27.857
1977,7.237
1998,27.918000000000003
1946,26.679
1822,24.299
1961,27.748
2001,18.57
1917,13.923
2008,18.154
1992,0.0150000000000001
1922,10.06
1844,17.43
1909,17.916
1876,25.21
1982,21.472
1913,18.964
1992,-2.2330000000000005
1846,28.284
1850,17.842000000000006
1974,-1.4069999999999998
1927,12.736
1935,26.161
2009,27.937
1782,13.959
1974,21.194000000000003
1989,22.819000000000003
1818,13.576
1959,18.486
1846,18.349
1815,11.569
1869,20.326
1842,16.590999999999998
1991,24.91
1968,24.945
2004,16.956
1859,20.296
1952,12.499
1980,25.42
1907,19.867
1936,-12.496
1983,26.448
1998,22.59
1923,24.36
1918,27.409
1884,26.719
1915,10.996
1965,19.105
1948,5.869
1947,11.355
1901,22.162
1922,24.062
1998,27.024
1807,12.93
1993,27.714
1915,25.849
1983,10.720999999999998
1907,0.0669999999999997
1890,20.025
1770,13.71
1793,10.186
2003,30.661
1949,23.736
1918,-1.841
1952,17.515
1834,19.684
1896,15.133
1888,32.126
1865,17.064
1948,10.82
1758,12.452
1798,-6.079
1965,25.393
1853,5.774
1998,29.546
1978,9.568
1902,18.851
1884,3.012
1908,27.462
1943,6.5840000000000005
1993,28.43
1842,4.666
1867,9.5
1950,11.286
1946,21.887
1900,15.592
1876,30.489
1988,9.901
2001,8.814
1929,21.864
1934,18.506
1924,16.73
1838,23.396
1868,20.638
2002,27.666
1939,5.64
1860,-1.203
1853,11.823
1972,16.155
1948,24.866
1980,18.133
2012,36.33900000000001
1852,7.446999999999999
1915,17.774
1856,20.249
1991,14.874
1865,18.967
1860,12.01
1954,9.639
1875,25.722
1971,21.543000000000003
1971,20.978
1876,27.723000000000003
1925,27.477
1997,26.931
1889,19.165000000000006
1854,30.962
1903,26.993
1931,29.914
1837,0.2359999999999999
1874,9.186
1890,25.241
1798,-6.478
1972,30.594
1980,23.471
1894,-1.5689999999999995
1817,21.927
1968,15.470000000000002
2012,29.217
1823,17.284000000000002
1965,29.91
1977,32.788000000000004
1878,28.781
1975,26.435
1895,16.768
1951,5.1370000000000005
1818,-0.4269999999999998
1941,27.003
2003,12.281
1966,26.155
1859,25.818
1874,26.307
1972,5.921
1949,23.368
1912,26.509
2005,21.492
1900,19.17
1802,19.936
1990,32.413000000000004
1793,17.555
1943,25.737
1997,19.603
1837,28.127
1831,13.993
1813,16.319000000000006
1900,25.858
1842,28.858
1867,26.561
1940,30.874
1910,23.383000000000003
1982,13.414
1909,15.035
1987,19.01
1987,9.266
1912,27.434
1912,14.222
1948,16.999000000000002
1809,4.188
1948,27.178
1865,2.483
1896,3.298
1875,27.694000000000003
1910,17.567
1943,4.658
1989,2.657
1910,32.238
1979,20.364
1817,22.957
1929,27.095
1986,25.045
1903,18.381
1904,-2.8439999999999994
1859,7.127999999999999
1893,26.91
1872,-10.211
2013,29.189
1890,20.195
1856,22.939
1895,26.484
2002,20.882
1930,32.199
1929,25.965
1814,-10.278
1976,26.079
1978,17.930999999999997
1963,26.203000000000003
1929,5.597
1781,16.221999999999998
1909,21.751
1946,26.431
1837,5.9380000000000015
1961,25.106
1931,29.425
1955,25.284
1972,22.774
1911,-4.3420000000000005
1841,27.029
1938,29.312
1936,22.111
1823,-5.724
1958,24.544
1996,22.209
1794,6.922999999999999
1931,27.351
1927,16.336
2007,25.406
1967,26.834
1996,36.47
1888,26.770000000000003
1876,10.765999999999998
1895,28.443
1919,14.597
1940,18.222
1836,12.247
1761,0.155
1936,26.576
1828,29.538
2007,29.158
1989,27.055
1851,-19.573
1924,26.004
1878,20.243
2005,31.364
1997,17.826
1944,3.952
1993,25.946
1895,16.374000000000002
1933,24.966
1913,22.263
1977,20.035
1867,23.678
1963,23.358
1903,26.436
1759,-3.975000000000001
1965,21.509
1908,23.827
1980,12.034
1956,21.191
1859,15.397999999999998
2012,12.378
1877,8.165000000000001
1972,26.501
1771,-4.768
1987,30.067
1924,22.343000000000004
1957,15.752
1927,23.708
2002,16.462
1996,28.195
2011,27.50500000000001
1758,7.004999999999999
1973,25.708
1868,25.854000000000006
1981,26.511
1940,18.482
1868,22.887
1855,-4.263999999999999
1994,17.363999999999994
1815,3.516
1913,27.655
1843,26.087
1822,3.863
1868,20.419
1909,22.833
1941,33.465
1934,19.58
2007,27.621
1873,32.271
1802,21.762
1948,23.77
1998,8.69
1843,27.272
1877,22.605
1930,26.721
1979,26.661
1902,14.167
1856,26.831
2001,15.366
1962,18.816
1745,1.5830000000000002
1880,24.74
1798,20.31900000000001
1850,24.315
1880,27.598000000000003
2002,15.156
1946,25.26
1898,23.837
1995,28.289
1924,15.361
1988,36.296
1991,19.388
1950,13.658
1968,20.024
1750,13.761
1987,16.123
1972,25.153
1766,18.276
1914,13.928
1838,20.143
1929,25.096
1991,25.917
1894,17.948
1935,22.596
1878,3.1990000000000003
1883,4.871
2012,24.745
1824,20.418000000000006
2005,27.589
1889,6.101
1872,5.965
1974,22.933000000000003
1858,22.766
1929,26.623
1882,20.709
2009,29.11
1913,32.641000000000005
1864,5.1720000000000015
1825,-9.54
1942,24.368
1844,30.871
1975,3.762
2012,5.617000000000001
1934,27.407
1853,26.188
1891,-2.5820000000000003
1973,16.725
1911,22.854
1989,-6.831
1859,22.297
1985,16.945999999999998
1889,27.122
1830,27.602
1774,23.605
1914,25.643
1835,8.975
1944,-2.759
1992,30.22
1952,-3.0330000000000004
2004,29.73
1882,3.879
1862,11.966
1966,27.791
1997,23.726
1918,26.018
1894,24.226
1866,26.756
1858,16.596999999999998
1783,5.695
1953,8.507
1768,17.429000000000002
2006,14.484000000000002
1897,32.666
1862,25.179
1956,19.983
1823,22.746
1839,9.949
1894,25.776
2004,8.202
1924,28.432
1816,13.504
1822,14.012
1946,2.045
1876,21.806
1826,0.1980000000000004
2002,22.962
1922,21.559
1870,23.749
1979,23.679
1758,10.42
1995,26.899
1895,22.321
1798,20.462
2003,12.044
1865,6.5920000000000005
1805,7.905
1957,27.342
1982,25.258000000000003
1935,27.248
1860,13.54
2010,21.637
1961,22.062
2001,25.243
1999,20.827
1833,7.610999999999999
1810,18.305
1982,20.53
1933,-19.446
2012,29.739
1960,9.446
1948,26.632
1990,13.657
1912,17.590999999999998
1891,25.773000000000003
1967,25.056
1994,13.143
1911,16.092
1947,25.104000000000006
1774,23.453000000000003
1932,13.749
1884,-8.561
1948,24.232
1995,24.975
1900,31.429
1880,17.678
1930,3.305
1942,30.067
1944,13.94
1857,8.968
1863,29.72
2011,27.045
1937,17.046
1922,23.871
1940,26.41
1993,17.072000000000006
1860,-7.862
1808,7.866
1989,-1.4800000000000002
1927,13.951
2011,27.599
1971,25.378
1844,17.240000000000002
1968,27.142
1820,7.172000000000001
1894,-3.388
1927,22.163
1920,-16.989
1959,16.185000000000002
2001,27.637
1964,14.678
1922,15.484000000000002
1981,16.172
1846,23.002
1821,26.447
1981,14.628
1928,17.726
1883,12.503
1958,17.488000000000003
1908,22.793000000000003
1758,16.448
1821,25.566
1981,0.1159999999999996
1958,14.987
1982,26.331
1964,25.657
1947,19.915
1849,27.994
1989,26.991
1977,28.692
1970,19.656
1849,22.387
2011,21.375
2001,-17.095
1995,24.175
2007,22.883000000000003
2011,20.301
1974,5.98
1866,13.328
1813,5.974
1918,22.825
1825,3.42
1845,3.3469999999999995
1829,19.591
1943,13.399
1937,22.502
1887,17.072
1915,20.597
1959,28.915
1966,2.0580000000000003
1966,27.832
1980,27.511
1959,28.286
1857,9.643
1989,25.855
2009,16.956
1887,-7.336
1927,17.671000000000006
1821,32.831
1774,23.074
1821,20.983
2008,9.488
1896,20.726
1889,21.662
1930,15.75
1928,18.458
1935,18.975
1797,18.467
1825,26.329
1939,31.323
1894,-1.508
1862,28.185
1862,21.214
1935,25.061
1959,9.287
1894,1.245
1939,17.724
1912,18.327
1970,29.578000000000007
1991,16.122
1916,11.568
1876,21.861
1847,21.984
1827,16.326
2009,25.967
1842,25.225
1825,6.962999999999999
2008,27.056
1885,22.388
1758,13.907
1900,16.312
1963,26.81
1981,30.682
2000,16.46
1947,24.137
1972,28.147
1955,27.859
1997,22.122
1759,6.127999999999999
1849,4.394
1953,20.107
1869,22.651
1798,6.726
1931,11.324000000000002
1909,14.515
1848,8.216000000000001
1959,25.018
1910,26.528
2003,16.901
1915,16.232
1916,14.242
1974,25.147
1812,15.686
1934,19.31
1968,27.101
1858,20.654000000000003
1788,4.782
1886,30.683000000000003
1987,28.437
1986,24.087
1825,20.009
1884,23.625
1907,11.813
1993,29.431
2001,27.918000000000003
1864,25.948
1917,22.967
1975,6.346
1978,17.278
1893,21.84
1852,24.093000000000004
1878,19.381
1959,23.514
1864,15.772
1980,20.586
1810,9.256
1974,16.715
1974,21.425
1972,25.639
1951,26.915
1882,3.213
1931,10.377
1809,19.219
1948,18.138
1976,19.805
1909,23.162
1883,17.355
2001,14.197
1891,24.407
2012,14.025
1888,3.712
1919,20.544
1877,12.878
1871,17.881999999999994
1937,-14.64
1900,21.494
1961,18.378
1996,30.326
1902,20.984
1840,19.337
1924,28.745
1807,16.221
1877,24.571
1989,28.39
1930,33.514
1906,12.157
1868,26.057
1999,15.895
1839,15.65
1953,9.098
1987,11.456
1932,26.965
1882,2.704
1984,32.711
1877,0.2849999999999999
1953,24.89
1904,28.274
1949,24.087
1906,19.372
1972,22.061
1877,1.949
1838,21.257
1955,-0.5880000000000001
1965,9.517
1949,21.935
1886,27.371
2000,18.885
1993,-2.5760000000000005
1988,-2.199
1892,14.234000000000002
2000,28.296
1804,15.066
1990,8.267000000000001
1865,11.162
1972,16.778000000000002
1883,24.421
1959,25.953000000000007
1815,29.41
1883,24.226
1777,8.790000000000001
1929,18.061
1831,30.633000000000003
1913,18.681
1989,33.261
1951,24.29
1944,22.522
1848,17.496000000000002
1813,8.151
1779,7.8980000000000015
1977,-6.007000000000001
1886,8.665000000000001
2013,31.623
1770,17.412
1824,-1.671
1979,27.297
1956,-21.737
1960,22.55
1860,23.656
1778,13.67
1850,26.911
1902,22.568
1990,24.866
1942,25.165000000000006
1791,0.8680000000000001
1873,28.805
1990,26.672
2011,15.598
1884,16.956
1961,27.032
1906,27.641
2006,17.33
1788,7.814
1937,31.882
1958,22.615
1992,24.605
1805,1.187
1811,17.552999999999994
1958,29.437
1940,17.795
1912,26.242
2010,15.895
1824,15.98
1986,-15.167
1954,12.353
1874,23.193
1833,31.117
1874,16.008000000000006
1901,23.122
1950,26.12
1996,27.521
1880,19.214
1888,26.362
1855,19.245
1943,13.966
1887,19.787
1924,25.13
1856,21.927
1904,-1.589
1929,27.812
2006,27.842
1851,-3.12
1833,8.296999999999999
1873,29.391
1857,11.175
1978,21.842
1955,18.341
1987,3.184
1940,23.172
1903,22.047
1955,16.505
1895,24.659
1988,28.664
1867,23.992
1877,26.093000000000004
1983,23.745
1919,27.992
1852,17.855999999999998
1893,-3.47
1803,28.14
1854,6.627000000000001
1954,14.821000000000002
1916,27.117
1888,24.293000000000003
1816,15.294
1917,8.202
2006,24.75
1854,16.49
1957,23.386
1992,26.397
1900,24.362
1931,22.025
1879,15.097
2004,20.392
1998,14.11
1879,26.196
1876,32.021
1866,26.785
1933,7.334
1975,20.655
1906,26.59
1777,1.2150000000000003
1884,24.381
1885,19.168
1920,24.364
1961,26.305
1895,27.134
1923,-5.662999999999999
1977,20.573
1982,20.161
1885,21.823
1995,26.993
1993,25.694000000000003
1783,8.045000000000002
1999,23.144
1973,9.535
1984,24.929
1913,26.7
1943,25.832
1903,23.107
1856,13.644
1850,17.235000000000007
1831,23.029
1853,10.804
1845,6.236000000000001
1989,32.014
1825,-9.603
1978,20.35
1942,24.261
1938,9.443
1889,29.712
1912,26.669
1973,13.174
1926,18.943
1944,28.245
1984,27.887
1845,19.463
1898,25.684
1846,25.333
1981,28.466
1916,23.889
2007,27.441
1877,18.018
1973,26.957
1994,4.655
1828,15.244000000000002
1893,23.459
1970,25.399
1757,5.747000000000001
1811,8.289
1934,24.49
1921,21.155
1836,19.869
1986,-3.836
1852,4.425
1970,15.691
1931,16.868
2011,25.375
1997,24.319000000000003
1934,18.397
1855,22.613000000000003
1914,32.045
1894,26.872
1920,4.1930000000000005
1874,18.703000000000007
1943,16.486
1927,27.999
1980,15.624
1942,27.749
1993,6.987
1924,9.309
1870,3.6990000000000007
1762,-1.5519999999999998
1990,19.328
1988,24.041
1979,23.75
1957,16.020999999999994
1977,28.269
1917,25.855
1968,24.68
1932,19.532
2008,11.547
1871,30.56900000000001
1973,31.92
1973,13.933
1957,26.766
1890,24.16
1990,17.954
1830,21.264
1920,29.262
1922,24.086
1963,20.74
1953,13.433
1953,4.123
1936,4.664
1986,27.082
1962,26.804
1895,24.526
1858,17.715999999999998
1888,22.319000000000003
1916,26.312
2011,28.754
1855,13.644
1950,27.344
1878,-7.291
1762,1.2399999999999998
1934,27.956
1871,6.941000000000002
1850,16.266000000000002
1989,24.836
2002,25.247
1824,14.151
1917,27.926
1958,25.258000000000003
1877,8.376
1993,17.573
1790,25.065
1892,24.659
1984,26.399
1955,27.349
1881,6.077999999999999
1818,32.925000000000004
1975,25.806
1762,11.984000000000002
1852,4.691999999999998
1944,13.311
1782,18.639
1964,27.422
1817,25.295
1805,26.801
1832,21.873
1958,18.86
1914,22.008000000000003
1860,18.507
1859,0.158
1818,20.247
1845,16.462
1797,26.768
1962,28.033
1977,32.690000000000005
1904,25.093000000000004
1963,22.74
1991,7.6869999999999985
1938,8.911
1900,14.408
1753,11.101
1856,26.592
1920,15.797
1881,15.442
1986,7.244
1912,24.682
1986,27.093000000000004
1979,23.110000000000007
1863,15.845
1981,20.223
1963,29.779
1984,21.751
1924,21.04
1921,23.891
1961,34.159000000000006
1924,30.98
1990,0.3120000000000001
1834,23.227
1832,11.130999999999998
1935,28.033
1937,16.253
1910,14.784
1802,26.086
1975,6.231999999999998
1905,27.812
1988,23.737
1841,12.409
1988,20.171
1774,15.508
1913,14.066
1997,20.00500000000001
1951,28.413
1962,22.052
1944,20.26
1928,20.6
1997,19.183
1910,26.682
1972,16.743000000000002
1849,24.673
1900,20.781
2003,23.128
2008,3.1060000000000003
1892,-5.277
2005,16.893
1926,1.344
1886,3.382
2009,4.333
1938,25.463
1912,16.584
1958,26.769
1786,13.005999999999998
1867,-5.3420000000000005
1936,24.983
1975,6.582000000000002
1878,22.901
1929,34.178000000000004
1829,13.507
1926,29.86
1907,21.682
1981,30.101
1877,26.369000000000003
1919,33.118
1961,21.853
1798,26.663
1897,17.062
1929,26.802
1837,19.067
1864,17.659000000000002
1881,5.4110000000000005
1984,25.125
1991,13.643999999999998
1964,21.986
1872,16.740000000000002
1996,29.385
1985,16.855999999999998
1849,18.848
1982,25.289
1964,35.184
1932,17.503
2011,28.311
1990,27.114
1863,32.868
1908,20.773000000000003
1853,11.335
1955,28.681
1909,18.398
1755,10.916
1891,23.02
1954,26.707
1862,22.76
1831,-4.082
1917,30.276
1785,15.706
1836,27.17
1921,6.682
1827,20.546
1891,22.724
